Origin State;Type;Dest State;Year;Nombres de medidas;Valores de medidas
Alabama;Export;Texas;2019;Chained 2012 Value (millions of dollars);1421,064196
Alabama;Export;Tennessee;2019;Chained 2012 Value (millions of dollars);278,852459
Alabama;Export;South Dakota;2019;Chained 2012 Value (millions of dollars);0,412151
Alabama;Export;South Carolina;2019;Chained 2012 Value (millions of dollars);680,392754
Alabama;Export;Rhode Island;2019;Chained 2012 Value (millions of dollars);0,058455
Alabama;Export;Pennsylvania;2019;Chained 2012 Value (millions of dollars);51,681148
Alabama;Export;Oregon;2019;Chained 2012 Value (millions of dollars);25,869742
Alabama;Export;Oklahoma;2019;Chained 2012 Value (millions of dollars);0
Alabama;Export;Ohio;2019;Chained 2012 Value (millions of dollars);97,279512
Alabama;Export;North Dakota;2019;Chained 2012 Value (millions of dollars);227,876884
Alabama;Export;North Carolina;2019;Chained 2012 Value (millions of dollars);137,611351
Alabama;Export;New York;2019;Chained 2012 Value (millions of dollars);801,733737
Alabama;Export;New Mexico;2019;Chained 2012 Value (millions of dollars);0,014029
Alabama;Export;New Jersey;2019;Chained 2012 Value (millions of dollars);28,063991
Alabama;Export;New Hampshire;2019;Chained 2012 Value (millions of dollars);0
Alabama;Export;Montana;2019;Chained 2012 Value (millions of dollars);34,107692
Alabama;Export;Mississippi;2019;Chained 2012 Value (millions of dollars);113,811946
Alabama;Export;Minnesota;2019;Chained 2012 Value (millions of dollars);0,561442
Alabama;Export;Michigan;2019;Chained 2012 Value (millions of dollars);2601,920681
Alabama;Export;Massachusetts;2019;Chained 2012 Value (millions of dollars);3,153202
Alabama;Export;Maryland;2019;Chained 2012 Value (millions of dollars);5,214903
Alabama;Export;Maine;2019;Chained 2012 Value (millions of dollars);9,224443
Alabama;Export;Louisiana;2019;Chained 2012 Value (millions of dollars);304,834169
Alabama;Export;Kentucky;2019;Chained 2012 Value (millions of dollars);163,210012
Alabama;Export;Indiana;2019;Chained 2012 Value (millions of dollars);5,762429
Alabama;Export;Illinois;2019;Chained 2012 Value (millions of dollars);75,102271
Alabama;Export;Idaho;2019;Chained 2012 Value (millions of dollars);0,053752
Alabama;Export;Hawaii;2019;Chained 2012 Value (millions of dollars);5,521891
Alabama;Export;Georgia;2019;Chained 2012 Value (millions of dollars);7628,64392
Alabama;Export;Florida;2019;Chained 2012 Value (millions of dollars);645,548888
Alabama;Export;District of Columbia;2019;Chained 2012 Value (millions of dollars);14,94565
Alabama;Export;Delaware;2019;Chained 2012 Value (millions of dollars);70,864508
Alabama;Export;Connecticut;2019;Chained 2012 Value (millions of dollars);0,033756
Alabama;Export;Colorado;2019;Chained 2012 Value (millions of dollars);0
Alabama;Export;California;2019;Chained 2012 Value (millions of dollars);288,631475
Alabama;Export;Arizona;2019;Chained 2012 Value (millions of dollars);87,350568
Alabama;Export;Alaska;2019;Chained 2012 Value (millions of dollars);115,961465
Alabama;Export;Alabama;2019;Chained 2012 Value (millions of dollars);4076,558562
Alabama;Export;Wisconsin;2018;Chained 2012 Value (millions of dollars);0,027127
Alabama;Export;Washington;2018;Chained 2012 Value (millions of dollars);65,04413
Alabama;Export;Virginia;2018;Chained 2012 Value (millions of dollars);21,924394
Alabama;Export;Vermont;2018;Chained 2012 Value (millions of dollars);0,234406
Alabama;Export;Utah;2018;Chained 2012 Value (millions of dollars);0
Alabama;Export;Texas;2018;Chained 2012 Value (millions of dollars);1495,855986
Alabama;Export;Tennessee;2018;Chained 2012 Value (millions of dollars);252,63273
Alabama;Export;South Dakota;2018;Chained 2012 Value (millions of dollars);0,25809
Alabama;Export;South Carolina;2018;Chained 2012 Value (millions of dollars);677,162099
Alabama;Export;Rhode Island;2018;Chained 2012 Value (millions of dollars);0,023244
Alabama;Export;Pennsylvania;2018;Chained 2012 Value (millions of dollars);31,461689
Alabama;Export;Oregon;2018;Chained 2012 Value (millions of dollars);39,588386
Alabama;Export;Oklahoma;2018;Chained 2012 Value (millions of dollars);0
Alabama;Export;Ohio;2018;Chained 2012 Value (millions of dollars);53,788444
Alabama;Export;North Dakota;2018;Chained 2012 Value (millions of dollars);449,958307
Alabama;Export;North Carolina;2018;Chained 2012 Value (millions of dollars);20,029832
Alabama;Export;New York;2018;Chained 2012 Value (millions of dollars);704,448586
Alabama;Export;New Mexico;2018;Chained 2012 Value (millions of dollars);1,027695
Alabama;Export;New Jersey;2018;Chained 2012 Value (millions of dollars);27,189805
Alabama;Export;New Hampshire;2018;Chained 2012 Value (millions of dollars);0,024992
Alabama;Export;Montana;2018;Chained 2012 Value (millions of dollars);41,265004
Alabama;Export;Mississippi;2018;Chained 2012 Value (millions of dollars);98,532508
Alabama;Export;Minnesota;2018;Chained 2012 Value (millions of dollars);0,979923
Alabama;Export;Michigan;2018;Chained 2012 Value (millions of dollars);2769,144591
Alabama;Export;Massachusetts;2018;Chained 2012 Value (millions of dollars);3,113925
Alabama;Export;Maryland;2018;Chained 2012 Value (millions of dollars);23,59713
Alabama;Export;Maine;2018;Chained 2012 Value (millions of dollars);21,036783
Alabama;Export;Louisiana;2018;Chained 2012 Value (millions of dollars);359,593799
Alabama;Export;Kentucky;2018;Chained 2012 Value (millions of dollars);143,216802
Alabama;Export;Indiana;2018;Chained 2012 Value (millions of dollars);22,32811
Alabama;Export;Illinois;2018;Chained 2012 Value (millions of dollars);143,53914
Alabama;Export;Idaho;2018;Chained 2012 Value (millions of dollars);0,006535
Alabama;Export;Hawaii;2018;Chained 2012 Value (millions of dollars);4,733719
Alabama;Export;Georgia;2018;Chained 2012 Value (millions of dollars);7123,292684
Alabama;Export;Florida;2018;Chained 2012 Value (millions of dollars);840,353179
Alabama;Export;District of Columbia;2018;Chained 2012 Value (millions of dollars);21,104402
Alabama;Export;Delaware;2018;Chained 2012 Value (millions of dollars);65,828988
Alabama;Export;Connecticut;2018;Chained 2012 Value (millions of dollars);0,028776
Alabama;Export;Colorado;2018;Chained 2012 Value (millions of dollars);0,012837
Alabama;Export;California;2018;Chained 2012 Value (millions of dollars);356,535144
Alabama;Export;Arizona;2018;Chained 2012 Value (millions of dollars);63,231114
Alabama;Export;Alaska;2018;Chained 2012 Value (millions of dollars);19,65241
Alabama;Export;Alabama;2018;Chained 2012 Value (millions of dollars);4690,941461
Alabama;Export;Wisconsin;2017;Chained 2012 Value (millions of dollars);0
Alabama;Export;Washington;2017;Chained 2012 Value (millions of dollars);79,939301
Alabama;Export;Virginia;2017;Chained 2012 Value (millions of dollars);37,485736
Alabama;Export;Vermont;2017;Chained 2012 Value (millions of dollars);0,568941
Alabama;Export;Utah;2017;Chained 2012 Value (millions of dollars);0,479302
Alabama;Export;Texas;2017;Chained 2012 Value (millions of dollars);1751,261168
Alabama;Export;Tennessee;2017;Chained 2012 Value (millions of dollars);231,65121
Alabama;Export;South Dakota;2017;Chained 2012 Value (millions of dollars);0,589445
Alabama;Export;South Carolina;2017;Chained 2012 Value (millions of dollars);580,994087
Alabama;Export;Rhode Island;2017;Chained 2012 Value (millions of dollars);0,012257
Alabama;Export;Pennsylvania;2017;Chained 2012 Value (millions of dollars);20,584829
Alabama;Export;Oregon;2017;Chained 2012 Value (millions of dollars);0,172001
Alabama;Export;Oklahoma;2017;Chained 2012 Value (millions of dollars);0
Alabama;Export;Ohio;2017;Chained 2012 Value (millions of dollars);25,260247
Alabama;Export;North Dakota;2017;Chained 2012 Value (millions of dollars);415,921831
Alabama;Export;North Carolina;2017;Chained 2012 Value (millions of dollars);21,046767
Alabama;Export;New York;2017;Chained 2012 Value (millions of dollars);740,113672
Alabama;Export;New Mexico;2017;Chained 2012 Value (millions of dollars);0,044489
Alabama;Export;New Jersey;2017;Chained 2012 Value (millions of dollars);175,334427
Alabama;Export;New Hampshire;2017;Chained 2012 Value (millions of dollars);0,007278
Alabama;Export;Montana;2017;Chained 2012 Value (millions of dollars);27,238496
Alabama;Export;Mississippi;2017;Chained 2012 Value (millions of dollars);99,280732
Alabama;Export;Minnesota;2017;Chained 2012 Value (millions of dollars);0,769842
Alabama;Export;Michigan;2017;Chained 2012 Value (millions of dollars);3044,851446
Alabama;Export;Massachusetts;2017;Chained 2012 Value (millions of dollars);1,642099
Alabama;Export;Maryland;2017;Chained 2012 Value (millions of dollars);521,690161
Alabama;Export;Maine;2017;Chained 2012 Value (millions of dollars);13,401193
Alabama;Export;Louisiana;2017;Chained 2012 Value (millions of dollars);396,983229
Alabama;Export;Kentucky;2017;Chained 2012 Value (millions of dollars);100,272182
Alabama;Export;Indiana;2017;Chained 2012 Value (millions of dollars);25,111454
Alabama;Export;Illinois;2017;Chained 2012 Value (millions of dollars);85,872351
Alabama;Export;Idaho;2017;Chained 2012 Value (millions of dollars);0,027975
Alabama;Export;Hawaii;2017;Chained 2012 Value (millions of dollars);15,87146
Alabama;Export;Georgia;2017;Chained 2012 Value (millions of dollars);7307,112188
Alabama;Export;Florida;2017;Chained 2012 Value (millions of dollars);715,301712
Alabama;Export;District of Columbia;2017;Chained 2012 Value (millions of dollars);20,265557
Alabama;Export;Delaware;2017;Chained 2012 Value (millions of dollars);89,158497
Alabama;Export;Connecticut;2017;Chained 2012 Value (millions of dollars);0
Alabama;Export;Colorado;2017;Chained 2012 Value (millions of dollars);0,001382
Alabama;Export;California;2017;Chained 2012 Value (millions of dollars);704,139354
Alabama;Export;Arizona;2017;Chained 2012 Value (millions of dollars);63,958155
Alabama;Export;Alaska;2017;Chained 2012 Value (millions of dollars);19,495671
Alabama;Export;Alabama;2017;Chained 2012 Value (millions of dollars);4799,672793
Alabama;Import;Wyoming;2021;Chained 2012 Value (millions of dollars);0
Alabama;Import;Wisconsin;2021;Chained 2012 Value (millions of dollars);10,541889
Alabama;Import;West Virginia;2021;Chained 2012 Value (millions of dollars);0,030271
Alabama;Import;Washington;2021;Chained 2012 Value (millions of dollars);1,698277
Alabama;Import;Virginia;2021;Chained 2012 Value (millions of dollars);688,744608
Alabama;Import;Vermont;2021;Chained 2012 Value (millions of dollars);0
Alabama;Import;Utah;2021;Chained 2012 Value (millions of dollars);0,029098
Alabama;Import;Texas;2021;Chained 2012 Value (millions of dollars);657,217966
Alabama;Import;Tennessee;2021;Chained 2012 Value (millions of dollars);192,839844
Alabama;Import;South Dakota;2021;Chained 2012 Value (millions of dollars);0,043515
Alabama;Import;South Carolina;2021;Chained 2012 Value (millions of dollars);44,902186
Alabama;Import;Rhode Island;2021;Chained 2012 Value (millions of dollars);1,38767
Alabama;Import;Pennsylvania;2021;Chained 2012 Value (millions of dollars);59,272
Alabama;Import;Oregon;2021;Chained 2012 Value (millions of dollars);3,31965
Alabama;Import;Oklahoma;2021;Chained 2012 Value (millions of dollars);105,48032
Alabama;Import;Ohio;2021;Chained 2012 Value (millions of dollars);169,507301
Alabama;Import;North Dakota;2021;Chained 2012 Value (millions of dollars);0
Alabama;Import;North Carolina;2021;Chained 2012 Value (millions of dollars);66,097525
Alabama;Import;New York;2021;Chained 2012 Value (millions of dollars);64,512769
Alabama;Import;New Mexico;2021;Chained 2012 Value (millions of dollars);0
Alabama;Import;New Jersey;2021;Chained 2012 Value (millions of dollars);67,038609
Alabama;Import;New Hampshire;2021;Chained 2012 Value (millions of dollars);8,710216
Alabama;Import;Nevada;2021;Chained 2012 Value (millions of dollars);9,760927
Alabama;Import;Nebraska;2021;Chained 2012 Value (millions of dollars);11,624361
Alabama;Import;Montana;2021;Chained 2012 Value (millions of dollars);0
Alabama;Import;Missouri;2021;Chained 2012 Value (millions of dollars);20,174234
Alabama;Import;Mississippi;2021;Chained 2012 Value (millions of dollars);713,380482
Alabama;Import;Minnesota;2021;Chained 2012 Value (millions of dollars);13,044851
Alabama;Import;Michigan;2021;Chained 2012 Value (millions of dollars);94,781013
Alabama;Import;Massachusetts;2021;Chained 2012 Value (millions of dollars);85,100275
Alabama;Import;Maryland;2021;Chained 2012 Value (millions of dollars);1,614786
Alabama;Import;Maine;2021;Chained 2012 Value (millions of dollars);0,320121
Alabama;Import;Louisiana;2021;Chained 2012 Value (millions of dollars);24,862942
Alabama;Import;Kentucky;2021;Chained 2012 Value (millions of dollars);1305,786636
Alabama;Import;Kansas;2021;Chained 2012 Value (millions of dollars);1,894278
Alabama;Import;Iowa;2021;Chained 2012 Value (millions of dollars);3,071022
Alabama;Import;Indiana;2021;Chained 2012 Value (millions of dollars);120,935515
Alabama;Import;Illinois;2021;Chained 2012 Value (millions of dollars);1370,932541
Alabama;Import;Idaho;2021;Chained 2012 Value (millions of dollars);0,046712
Alabama;Import;Georgia;2021;Chained 2012 Value (millions of dollars);213,734396
Alabama;Import;Florida;2021;Chained 2012 Value (millions of dollars);822,111706
Alabama;Import;District of Columbia;2021;Chained 2012 Value (millions of dollars);0
Alabama;Import;Delaware;2021;Chained 2012 Value (millions of dollars);0,265749
Alabama;Import;Connecticut;2021;Chained 2012 Value (millions of dollars);7,964344
Alabama;Import;Colorado;2021;Chained 2012 Value (millions of dollars);5,941165
Alabama;Import;California;2021;Chained 2012 Value (millions of dollars);59,995719
Alabama;Import;Arkansas;2021;Chained 2012 Value (millions of dollars);37,133342
Alabama;Import;Arizona;2021;Chained 2012 Value (millions of dollars);4,363663
Alabama;Import;Alaska;2021;Chained 2012 Value (millions of dollars);0,009137
Alabama;Import;Alabama;2021;Chained 2012 Value (millions of dollars);8964,669806
Alabama;Import;Wyoming;2020;Chained 2012 Value (millions of dollars);1,246692
Alabama;Import;Wisconsin;2020;Chained 2012 Value (millions of dollars);2,874119
Alabama;Import;West Virginia;2020;Chained 2012 Value (millions of dollars);1,211677
Alabama;Import;Washington;2020;Chained 2012 Value (millions of dollars);1,489638
Alabama;Import;Virginia;2020;Chained 2012 Value (millions of dollars);976,058723
Alabama;Import;Vermont;2020;Chained 2012 Value (millions of dollars);0
Alabama;Import;Utah;2020;Chained 2012 Value (millions of dollars);2,486131
Alabama;Import;Texas;2020;Chained 2012 Value (millions of dollars);669,379434
Alabama;Import;Tennessee;2020;Chained 2012 Value (millions of dollars);199,381336
Alabama;Import;South Dakota;2020;Chained 2012 Value (millions of dollars);0
Alabama;Import;South Carolina;2020;Chained 2012 Value (millions of dollars);51,02111
Alabama;Import;Rhode Island;2020;Chained 2012 Value (millions of dollars);4,070465
Alabama;Import;Pennsylvania;2020;Chained 2012 Value (millions of dollars);43,753268
Alabama;Import;Oregon;2020;Chained 2012 Value (millions of dollars);2,318691
Alabama;Import;Oklahoma;2020;Chained 2012 Value (millions of dollars);164,896687
Alabama;Import;Ohio;2020;Chained 2012 Value (millions of dollars);85,537246
Alabama;Import;North Dakota;2020;Chained 2012 Value (millions of dollars);0,079864
Alabama;Import;North Carolina;2020;Chained 2012 Value (millions of dollars);55,437397
Alabama;Import;New York;2020;Chained 2012 Value (millions of dollars);40,261737
Alabama;Import;New Mexico;2020;Chained 2012 Value (millions of dollars);0,390657
Alabama;Import;New Jersey;2020;Chained 2012 Value (millions of dollars);73,534458
Alabama;Import;New Hampshire;2020;Chained 2012 Value (millions of dollars);5,065552
